,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
122,PMC6298727,Longitudinal changes in the expression of IL-33 and IL-33 regulated genes in relapsing remitting MS,pone.0208755.s004.xlsx,Sheet1-gene_id,1913,149,1.91,1.13e-15,5.99e-12
123,PMC5937035,Time-resolved transcriptome and proteome landscape of human regulatory T cell (Treg) differentiation reveals novel regulators of FOXP3,12915_2018_518_MOESM4_ESM.xlsx,Clusters-ensembl_id,2272,168,1.81,1.17e-15,6.12e-12
124,PMC7924267,A single-cell and spatial atlas of autopsy tissues reveals pathology and cellular targets of SARS-CoV-2,media-19.xlsx,down_6-feature,2196,164,1.83,1.19e-15,6.15e-12
125,PMC6462079,Risk variants disrupting enhancers of TH1 and TREG cells in type 1 diabetes,pnas.1815336116.sd07.xlsx,All-Unnamed_3,1822,144,1.94,1.19e-15,6.15e-12
126,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_Naive_CD8_T_Cells-Gene,448,59,3.23,1.22e-15,6.23e-12
127,PMC5995803,Brain Cell Type Specific Gene Expression and Co-expression Network Architectures,41598_2018_27293_MOESM2_ESM.xlsx,top_human_expression-Unnamed_3,2449,177,1.77,1.31e-15,6.65e-12
128,PMC10318900,Novel microRNAs modulating ecto-5′-nucleotidase expression,Table_2.xlsx,Pos_Cor-name_vector,1736,139,1.96,1.52e-15,7.65e-12
129,PMC6298727,Longitudinal changes in the expression of IL-33 and IL-33 regulated genes in relapsing remitting MS,pone.0208755.s004.xlsx,Sheet1-gene_name,1923,149,1.90,1.77e-15,8.84e-12
130,PMC8445447,Identification of immune correlates of fatal outcomes in critically ill COVID-19 patients,ppat.1009804.s017.xlsx,MAIT_Flu-Differentially_expressed_genes_in_MAIT_cells_for_ECMO_vs_non-ECMO_influenza_ICU_patients,1758,140,1.95,1.81e-15,9.00e-12
131,PMC7063781,Trend analysis of the role of circular RNA in goat skeletal muscle development,12864_2020_6649_MOESM5_ESM.xlsx,Sheet1-Gene_name,1564,129,2.02,2.21e-15,1.09e-11
132,PMC6929353,Genomewide analysis of circular RNA in pituitaries of normal and heat-stressed sows,12864_2019_6377_MOESM9_ESM.xlsx,A-Unnamed_6,2232,165,1.81,2.38e-15,1.16e-11
133,PMC7773550,CDK8 Fine-Tunes IL-6 Transcriptional Activities by Limiting STAT3 Resident Time at the Gene Loci,mmc4.xlsx,B-Unnamed_3,1462,123,2.06,2.71e-15,1.30e-11
134,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc16.xlsx,CD8_Class_II-external_gene_name,2274,167,1.80,2.75e-15,1.30e-11
135,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc11.xlsx,Time_diff_all_CD8_Class_II-external_gene_name,2274,167,1.80,2.75e-15,1.30e-11
136,PMC10011506,Risk modeling of single-cell transcriptomes reveals the heterogeneity of immune infiltration in hepatocellular carcinoma,mmc11.xlsx,Time_diff_all_CD8_Class_II-ensembl_gene_id,2274,167,1.80,2.75e-15,1.30e-11
137,PMC8266365,Shifting epigenetic contexts influence regulatory variation and disease risk,aging-13-203194-s004.xls,Region-Associated_Genesets-FETALBIASED_Regions_FETALBIASED_Promoter_Accessibility,1896,147,1.90,2.76e-15,1.30e-11
138,PMC9670818,Exploration of blood−derived coding and non-coding RNA diagnostic immunological panels for COVID-19 through a co-expressed-based machine learning procedure,Table_1.xlsx,Sheet1-purple,788,82,2.55,3.20e-15,1.49e-11
139,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_7,2015,153,1.86,3.74e-15,1.73e-11
140,PMC7966680,Identifying CNS-colonizing T cells as potential therapeutic targets to prevent progression of multiple sclerosis,mmc2.xlsx,T09_markers_-_all_T_cells-down,1924,148,1.89,4.18e-15,1.92e-11
141,PMC10265985,Glial dysregulation in the human brain in fragile X-associated tremor/ataxia syndrome,pnas.2300052120.sd03.xlsx,OLI-GeneId,1832,143,1.91,4.30e-15,1.97e-11
142,PMC4667439,Functional classification of memory CD8+ T cells by CX3CR1 expression,ncomms9306-s2.xlsx,vs_---Symbol,1723,137,1.95,4.50e-15,2.04e-11
143,PMC9709106,Brain single cell transcriptomic profiles in episodic memory phenotypes associated with temporal lobe epilepsy,41525_2022_339_MOESM2_ESM.xlsx,f_DE_markers_polydendrocyte-Unnamed_0,1762,139,1.93,5.04e-15,2.26e-11
144,PMC9709106,Brain single cell transcriptomic profiles in episodic memory phenotypes associated with temporal lobe epilepsy,41525_2022_339_MOESM2_ESM.xlsx,f_DE_markers_polydendrocyte-gene_symbol,1762,139,1.93,5.04e-15,2.26e-11
145,PMC5935738,LncRNA OIP5-AS1 is overexpressed in undifferentiated oral tumors and integrated analysis identifies as a downstream effector of stemness-associated transcription factors,41598_2018_25451_MOESM2_ESM.xlsx,Sheet1-Unnamed_9,1635,132,1.98,5.08e-15,2.26e-11
146,PMC10025556,In vivo interrogation of regulatory genomes reveals extensive quasi-insufficiency in cancer evolution,mmc5.xlsx,S3-Unnamed_2,857,86,2.46,5.26e-15,2.32e-11
147,PMC8007808,Modular genome-wide gene expression architecture shared by early traits of osteoporosis and atherosclerosis in the Young Finns Study,41598_2021_86536_MOESM2_ESM.xlsx,Table_S1-Unnamed_3,985,94,2.34,5.54e-15,2.43e-11
148,PMC3266933,The Viral and Cellular MicroRNA Targetome in Lymphoblastoid Cell Lines,ppat.1002484.s011.xls,Table_S7-Unnamed_9,2008,152,1.86,6.17e-15,2.69e-11
149,PMC7111521,"Genome-wide, integrative analysis of circular RNA dysregulation and the corresponding circular RNA-microRNA-mRNA regulatory axes in autism",supp_gr.255463.119_Supplemental_Table_S5_circRNA,miRNA-mRNA_starBase.xlsx-Target_genes_vs_diseases-Targets_of_the_identified_ASD-associated_circRNA-miRNA-mRNA_axes,2295,167,1.78,6.35e-15,2.75e-11
150,PMC7111521,"Genome-wide, integrative analysis of circular RNA dysregulation and the corresponding circular RNA-microRNA-mRNA regulatory axes in autism",supp_gr.255463.119_Supplemental_Table_S5_circRNA,miRNA-mRNA_starBase.xlsx-8170_circRNA-miRNA-mRNA_axes-Target_gene_Ensembl_ID,2296,167,1.78,6.60e-15,2.81e-11
151,PMC7111521,"Genome-wide, integrative analysis of circular RNA dysregulation and the corresponding circular RNA-microRNA-mRNA regulatory axes in autism",supp_gr.255463.119_Supplemental_Table_S5_circRNA,miRNA-mRNA_starBase.xlsx-8170_circRNA-miRNA-mRNA_axes-Target_gene_Symbol,2296,167,1.78,6.60e-15,2.81e-11
152,PMC7871627,Identification of monocyte-associated genes as predictive biomarkers of heart failure after acute myocardial infarction,12920_2021_890_MOESM6_ESM.xlsx,Sheet1-blue_module,412,55,3.27,6.62e-15,2.81e-11
153,PMC7924267,A single-cell and spatial atlas of autopsy tissues reveals pathology and cellular targets of SARS-CoV-2,media-21.xlsx,up_5-feature,2258,165,1.79,6.77e-15,2.82e-11
154,PMC3607232,RUNX1 Is a Key Target in t(4;11) Leukemias that Contributes to Gene Activation through an AF4-MLL Complex Interaction,mmc1.xls,MLLN_AF4_K79me2_SEM-x,2316,168,1.78,6.77e-15,2.82e-11
155,PMC3607232,RUNX1 Is a Key Target in t(4;11) Leukemias that Contributes to Gene Activation through an AF4-MLL Complex Interaction,mmc1.xls,RS411_SEM_common_AF4_MLLN_K79Me-MLL_AF4_H3K79me3_SEM_n_2490,2316,168,1.78,6.77e-15,2.82e-11
156,PMC10581444,Single-cell RNA sequencing of liver fine-needle aspirates captures immune diversity in the blood and liver in chronic hepatitis B patients,hep-78-1525-s005.xlsx,marker_genes_-_CD8-Supplementary_table_All_marker_genes_for_CD8_T_cell_clusters,2147,159,1.82,7.99e-15,3.31e-11
157,PMC3367952,Transcriptome Kinetics of Circulating Neutrophils during Human Experimental Endotoxemia,pone.0038255.s002.xls,SupplementaryTable-Unnamed_1,2167,160,1.81,8.28e-15,3.41e-11
158,PMC2828505,A map of open chromatin in human pancreatic islets,NIHMS170210-supplement-4.xls,Table_S5-Unnamed_4,1401,118,2.07,1.05e-14,4.28e-11
159,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD8_Naive-Gene_symbol,2155,159,1.81,1.10e-14,4.48e-11
160,PMC10122405,A novel protein encoded by circINSIG1 reprograms cholesterol metabolism by promoting the ubiquitin-dependent degradation of INSIG1 in colorectal cancer,12943_2023_1773_MOESM3_ESM.xlsx,HCT116_hypoxia_vs_normoxia-GeneName,2446,174,1.74,1.11e-14,4.49e-11
161,PMC9050990,Functional network analysis of p85 and PI3K as potential gene targets and mechanism of oleanolic acid in overcoming breast cancer resistance to tamoxifen,43141_2022_341_MOESM2_ESM.xlsx,Table_S1-Unnamed_8,2369,170,1.76,1.17e-14,4.69e-11
162,PMC9022252,Modular and mechanistic changes across stages of colorectal cancer,12885_2022_9479_MOESM1_ESM.xlsx,Table_S14-Unnamed_2,1781,139,1.91,1.18e-14,4.72e-11
163,PMC9001664,Single-cell RNA sequencing coupled to TCR profiling of large granular lymphocyte leukemia T cells,41467_2022_29175_MOESM5_ESM.xlsx,Combined-Unnamed_2,1654,132,1.96,1.24e-14,4.90e-11
164,PMC9492672,Transcriptomic architecture of nuclei in the marmoset CNS,41467_2022_33140_MOESM5_ESM.xlsx,322320_3_data_set_6842449_rh6lh-OLI_Knn_m1,1165,104,2.19,1.34e-14,5.27e-11
165,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD4_T-Unnamed_0,1321,113,2.10,1.51e-14,5.90e-11
166,PMC3285188,Acute Response of Peripheral Blood Cell to Autologous Hematopoietic Stem Cell Transplantation in Type 1 Diabetic Patient,pone.0031887.s002.xls,IF_down-Unnamed_1,543,64,2.89,1.54e-14,5.98e-11
167,PMC10063822,Cinnamomi ramulus inhibits cancer cells growth by inducing G2/M arrest,Table3.xlsx,sheet_1-Unnamed_12,1752,137,1.92,1.68e-14,6.48e-11
168,PMC5263239,MLL-AF4 Spreading Identifies Binding Sites that Are Distinct from Super-Enhancers and that Govern Sensitivity to DOT1L Inhibition in Leukemia,mmc2.xls,SEM_-_MLL-AF4-Non-spreading_targets_gene_names_2497_unique,2282,165,1.77,1.74e-14,6.67e-11
169,PMC9492672,Transcriptomic architecture of nuclei in the marmoset CNS,41467_2022_33140_MOESM5_ESM.xlsx,322320_3_data_set_6842449_rh6lh-AST_Knn_m1,1311,112,2.09,2.21e-14,8.44e-11
170,PMC7173933,Integrating GWAS with bulk and single-cell RNA-sequencing reveals a role for LY86 in the anti-Candida host response,ppat.1008408.s005.xlsx,CD4_T-Ensembl_ID,1365,115,2.07,2.42e-14,9.15e-11
171,PMC9377800,Tension-driven multi-scale self-organisation in human iPSC-derived muscle fibers,elife-76649-supp1.xlsx,14_FILT-0_2-cluster-6-ensembl,1261,109,2.12,2.42e-14,9.15e-11
172,PMC7173933,Integrating GWAS with bulk and single-cell RNA-sequencing reveals a role for LY86 in the anti-Candida host response,ppat.1008408.s005.xlsx,CD4_T-hgnc_names,1384,116,2.06,2.61e-14,9.80e-11
173,PMC9377800,Tension-driven multi-scale self-organisation in human iPSC-derived muscle fibers,elife-76649-supp1.xlsx,14_FILT-0_2-cluster-6-gene_name,1263,109,2.12,2.69e-14,1.00e-10
174,PMC8319719,Comparative Transcriptional Analysis of Pulmonary Arterial Hypertension Associated With Three Different Diseases,Table_2.XLSX,CHD-Table_S2B_2345_DEGs_detected_from_CHD-PAH,2139,157,1.80,2.70e-14,1.00e-10
175,PMC5630028,Identification of a core TP53 transcriptional program with highly distributed tumor suppressive activity,supp_gr.220533.117_Supplemental_File_S5_TP53,regulated_gene_classes.xlsx-Sheet1-Unnamed_25,1599,128,1.96,2.77e-14,1.02e-10
176,PMC10073253,Parallel recovery of chromatin accessibility and gene expression dynamics from frozen human regulatory T cells,41598_2023_32256_MOESM3_ESM.xlsx,ATAC-seq_stim-vs-rest-Unnamed_12,1767,137,1.90,3.25e-14,1.19e-10
177,PMC10122405,A novel protein encoded by circINSIG1 reprograms cholesterol metabolism by promoting the ubiquitin-dependent degradation of INSIG1 in colorectal cancer,12943_2023_1773_MOESM3_ESM.xlsx,HCT8_hypoxia_vs_normoxia-GeneName,1974,148,1.84,3.48e-14,1.27e-10
178,PMC5908249,Loss of Dnmt3a Immortalizes Hematopoietic Stem Cells In Vivo,NIHMS958971-supplement-4.xlsx,Canyon-gene,2399,170,1.74,3.64e-14,1.31e-10
179,PMC7549442,Safety and clinical activity of intratumoral MEDI9197 alone and in combination with durvalumab and/or palliative radiation therapy in patients with advanced solid tumors,jitc-2020-001095supp002.xlsx,Blood_D2_v_D1-Gene_Symbol,2070,153,1.81,3.64e-14,1.31e-10
180,PMC8050093,Macrophages with reduced expressions of classical M1 and M2 surface markers in human bronchoalveolar lavage fluid exhibit pro-inflammatory gene signatures,41598_2021_87720_MOESM2_ESM.xlsx,Table_S5-Unnamed_1,1809,139,1.88,4.04e-14,1.45e-10
181,PMC4551904,RAX2: a genome-wide detection method of condition-associated transcription variation,supp_gkv411_nar-00147-met-n-2015-File010.xlsx,Supplemental_Table_S6-Unnamed_2,825,82,2.44,4.15e-14,1.48e-10
182,PMC4587865,Transgelin gene is frequently downregulated by promoter DNA hypermethylation in breast cancer,13148_2015_138_MOESM1_ESM.xlsx,MCF7_DOWN-Gene_symbol,2367,168,1.74,4.76e-14,1.69e-10
183,PMC10017705,An integrated single cell and spatial transcriptomic map of human white adipose tissue,41467_2023_36983_MOESM4_ESM.xlsx,04_Sun_et_al-gene,2348,167,1.74,4.87e-14,1.72e-10
184,PMC10121712,Single-nucleus RNA-sequencing of autosomal dominant Alzheimer disease and risk variant carriers,41467_2023_37437_MOESM11_ESM.xlsx,Oligodendrocytes_1_5-Unnamed_0,2329,166,1.75,4.97e-14,1.75e-10
185,PMC8989655,Type I Interferon Transcriptional Network Regulates Expression of Coinhibitory Receptors in Human T cells,NIHMS1777806-supplement-Source_Data_Extended_Data_Fig__4.xlsx,Extended_Data_4b-CD4,1740,135,1.90,5.02e-14,1.75e-10
186,PMC5263239,MLL-AF4 Spreading Identifies Binding Sites that Are Distinct from Super-Enhancers and that Govern Sensitivity to DOT1L Inhibition in Leukemia,mmc2.xls,SEM_siMLL-AF4-MLL-AF4_gene_targets_with_decrease_in_MLL-AF4_ChIP-seq_signal_2198_unique,2022,150,1.82,5.26e-14,1.83e-10
187,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM5_ESM.xlsx,Fetal_Naive_CD4_T_Cells-Gene,406,53,3.20,5.30e-14,1.83e-10
188,PMC9341504,Compartment-specific and ELAVL1-coordinated regulation of intronic polyadenylation isoforms by doxorubicin,supp_gr.276192.121_Supplemental_Table_S1.xlsx.xlsx,Sheet1-Unnamed_24,2254,162,1.76,5.55e-14,1.91e-10
189,PMC3840150,Identification of Differentially Expressed MicroRNAs Across the Developing Human Brain,NIHMS498343-supplement-1.xls,Supp_Table_4-Unnamed_10,2450,172,1.72,5.59e-14,1.91e-10
190,PMC10025454,The molecular consequences of androgen activity in the human breast,mmc6.xlsx,fibroblast-Gene,2139,156,1.79,5.76e-14,1.95e-10
191,PMC8673586,Immunosuppression and outcomes in adult patients with de novo acute myeloid leukemia with normal karyotypes,pnas.2116427118.sd08.xlsx,Sheet1-Cluster_10,676,72,2.61,5.76e-14,1.95e-10
192,PMC10091377,"Behçet syndrome: The disturbed balance between anti‐ (CLEC12A, CLC) and proinflammatory (IFI27) gene expressions",IID3-11-e836-s008.xlsx,MvsV_p0_05_FC1_5-Gene_Identifier,1525,123,1.98,5.88e-14,1.98e-10
193,PMC9749367,Identification and characterization of non-coding RNA networks in infected macrophages revealing the pathogenesis of F. nucleatum-associated diseases,12864_2022_9052_MOESM9_ESM.xlsx,Sheet1-source_gene_name,1763,136,1.89,6.12e-14,2.05e-10
194,PMC4253442,The DNA2 nuclease/helicase is an estrogen-dependent gene mutated in breast and ovarian cancers,oncotarget-05-9396-s002.xlsx,all_sort_by_gene_redandent_remo-Gene_Symbol,1210,105,2.13,6.18e-14,2.06e-10
195,PMC3595223,"Genome-Wide Analysis Using Exon Arrays Demonstrates an Important Role for Expression of Extra-Cellular Matrix, Fibrotic Control and Tissue Remodelling Genes in Dupuytren's Disease",pone.0059056.s005.xlsx,TS3-DD_genes_down-Table_S3_Genes_that_show_lower_gene_expression_in_DD_samples_with_a_p-value_of_0_05_and_a_fold_change_of_2,1280,109,2.09,6.54e-14,2.17e-10
196,PMC8771561,Single-cell RNA landscape of the osteoimmunology microenvironment in periodontitis,thnov12p1074s3.xlsx,Supplementary_Table_2_7-Supplementary_Table_2_7_All_marker_genes_of_cell_types_shown_in_Fig_6B,1896,143,1.85,6.80e-14,2.24e-10
197,PMC7025707,A transcriptional co-expression network-based approach to identify prognostic biomarkers in gastric carcinoma,peerj-08-8504-s002.xls,gray-genesymbol,2437,171,1.72,7.15e-14,2.34e-10
198,PMC8324889,RNA m6A modification orchestrates a LINE-1–host interaction that facilitates retrotransposition and contributes to long gene vulnerability,41422_2021_515_MOESM15_ESM.xlsx,MCF7-typical-mils-host,1621,128,1.94,7.59e-14,2.48e-10
199,PMC9418141,Shared regulation and functional relevance of local gene co-expression revealed by single cell analysis,42003_2022_3831_MOESM4_ESM.xlsx,LCL_scCOPs-Unnamed_4,1442,118,2.01,7.96e-14,2.59e-10
200,PMC10243159,Screening and identification of the core immune‐related genes and immune cell infiltration in severe burns and sepsis,JCMM-27-1493-s001.xlsx,Sheet1-Gene_symbol,2015,149,1.81,8.53e-14,2.76e-10
201,PMC10244318,Chromatin alternates between A and B compartments at kilobase scale for subgenic organization,41467_2023_38429_MOESM4_ESM.xlsx,Figure_3f-AB,411,53,3.16,8.76e-14,2.80e-10
202,PMC10244318,Chromatin alternates between A and B compartments at kilobase scale for subgenic organization,41467_2023_38429_MOESM4_ESM.xlsx,Figure_3c-Unnamed_8,411,53,3.16,8.76e-14,2.80e-10
203,PMC9418141,Shared regulation and functional relevance of local gene co-expression revealed by single cell analysis,42003_2022_3831_MOESM4_ESM.xlsx,LCL_scCOPs-Unnamed_5,1462,119,2.00,8.84e-14,2.81e-10
204,PMC8269631,"Endothelial Immunity Trained by Coronavirus Infections, DAMP Stimulations and Regulated by Anti-Oxidant NRF2 May Contribute to Inflammations, Myelopoiesis, COVID-19 Cytokine Storms and Thromboembolism",Table_6.xlsx,GSE53999_P_0_05-Gene_Symbol,2444,171,1.72,9.22e-14,2.92e-10
205,PMC8521678,Single-cell profiling reveals the importance of CXCL13/CXCR5 axis biology in lymphocyte-rich classic Hodgkin lymphoma,pnas.2105822118.sd01.xlsx,T-C4-Naïve-Gene,452,56,3.04,9.29e-14,2.93e-10
206,PMC4431685,Differential Genes Expression between Fertile and Infertile Spermatozoa Revealed by Transcriptome Analysis,pone.0127007.s010.xlsx,Control_vs_Astheno-Gene_name,2057,151,1.80,9.95e-14,3.12e-10
207,PMC3185410,Next-generation insights into regulatory T cells: expression profiling and FoxP3 occupancy in Human,supp_gkr444_Table_S1_Activation_specific_genesets.xlsx,TREG_act_vs_rest-Symbol,1962,146,1.82,1.00e-13,3.12e-10
208,PMC8324889,RNA m6A modification orchestrates a LINE-1–host interaction that facilitates retrotransposition and contributes to long gene vulnerability,41422_2021_515_MOESM15_ESM.xlsx,K562-typical-mils-Unnamed_6,1609,127,1.94,1.01e-13,3.12e-10
