,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
119,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML10-CLOSEST_GENE,1398,168,2.58,4.81e-32,2.61e-28
120,PMC8323949,Single-cell analysis reveals the pan-cancer invasiveness-associated transition of adipose-derived stromal cells into COL11A1-expressing cancer-associated fibroblasts,pcbi.1009228.s007.xlsx,X5-Unnamed_0,684,111,3.49,4.90e-32,2.61e-28
121,PMC8323949,Single-cell analysis reveals the pan-cancer invasiveness-associated transition of adipose-derived stromal cells into COL11A1-expressing cancer-associated fibroblasts,pcbi.1009228.s007.xlsx,HNSCC_ALL_exceptLN-X5,684,111,3.49,4.90e-32,2.61e-28
122,PMC9630321,speedingCARs: accelerating the engineering of CAR T cells by signaling domain shuffling and single-cell sequencing,41467_2022_34141_MOESM6_ESM.xlsx,Figure_4d-Unnamed_8,862,126,3.14,8.36e-32,4.41e-28
123,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_2.xlsx,CRC_CD8-gene,2107,216,2.20,1.04e-31,5.44e-28
124,PMC8663782,Human nasal wash RNA-Seq reveals distinct cell-specific innate immune responses in influenza versus SARS-CoV-2,jciinsight-6-152288-s099.xlsx,Tcell_-_COVID_vs_fluA-Supplemental_File_3_Cell_Subtypes_All_Donors,1408,168,2.56,1.15e-31,5.96e-28
125,PMC8692249,Single-Cell Transcriptome Analysis Reveals RGS1 as a New Marker and Promoting Factor for T-Cell Exhaustion in Multiple Cancers,DataSheet_3.xlsx,CRC_Tex_DEG-Unnamed_0,963,134,2.99,1.23e-31,6.36e-28
126,PMC7156481,Single-cell transcriptomics identifies an effectorness gradient shaping the response of CD4+ T cells to cytokines,41467_2020_15543_MOESM10_ESM.xlsx,Data_S6_stim_cell_markers-Unnamed_1,1752,192,2.36,1.46e-31,7.46e-28
127,PMC9553985,Evolution and modulation of antigen-specific T cell responses in melanoma patients,41467_2022_33720_MOESM11_ESM.xlsx,2d-gene,1767,193,2.35,1.50e-31,7.55e-28
128,PMC9553985,Evolution and modulation of antigen-specific T cell responses in melanoma patients,41467_2022_33720_MOESM6_ESM.xlsx,Anti-MAA_v_anti-viral_Li-Unnamed_5,1767,193,2.35,1.50e-31,7.55e-28
129,PMC9763233,Single-cell RNA sequencing reveals intrahepatic and peripheral immune characteristics related to disease phases in HBV-infected patients,gutjnl-2021-325915supp004.xlsx,B-gene,2209,222,2.16,1.95e-31,9.74e-28
130,PMC9758763,Tracking the clonal dynamics of SARS-CoV-2-specific T cells in children and adults with mild/asymptomatic COVID-19,mmc8.xlsx,T_cell_markers_res_0_65-gene,1074,142,2.84,3.54e-31,1.75e-27
131,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S37-Table_S37,1450,170,2.52,3.87e-31,1.90e-27
132,PMC10300554,Comprehensive epigenomic profiling reveals the extent of disease-specific chromatin states and informs target discovery in ankylosing spondylitis,mmc6.xlsx,CD8-Unnamed_7,1960,205,2.25,4.31e-31,2.11e-27
133,PMC10565639,Single‐cell profiling of muscle‐infiltrating T cells in idiopathic inflammatory myopathies,EMMM-15-e17240-s003.xlsx,Data_Set_EV2-Data_Set_EV2_Differentially_expressed_genes_per_cluster_in_muscle_T_cells_from_patients_with_idiopathic_inflammatory_myopathies,2378,231,2.10,4.45e-31,2.16e-27
134,PMC9314400,Single-cell transcriptome atlas of the human corpus cavernosum,41467_2022_31950_MOESM8_ESM.xlsx,T_DMED_DEGs-Unnamed_0,806,120,3.20,5.11e-31,2.44e-27
135,PMC9314400,Single-cell transcriptome atlas of the human corpus cavernosum,41467_2022_31950_MOESM7_ESM.xlsx,T_DMED_DEGs-Unnamed_0,806,120,3.20,5.11e-31,2.44e-27
136,PMC7612139,Autocrine Vitamin D-signaling switches off pro-inflammatory programs of Th1 cells,EMS137571-supplement-Table_S4.xlsx,Table_S4C-Unnamed_3,2477,238,2.07,5.15e-31,2.44e-27
137,PMC8421363,A single-cell atlas of liver metastases of colorectal cancer reveals reprogramming of the tumor microenvironment in response to preoperative chemotherapy,41421_2021_312_MOESM4_ESM.xlsx,Table_S3d_DEGs_T_and_NK_Cells-Table_S3d_DEGs_of_T_and_NK_cell_types,2420,234,2.08,7.98e-31,3.76e-27
138,PMC7439502,Single-cell RNA-seq reveals ectopic and aberrant lung-resident cell populations in idiopathic pulmonary fibrosis,aba1983_Data_S5.txt,gene,1200,151,2.70,8.13e-31,3.80e-27
139,PMC9525123,TDO2+ myofibroblasts mediate immune suppression in malignant transformation of squamous cell carcinoma,jci-132-157649-s090.xlsx,S6_DEGs-Unnamed_6,1879,199,2.28,8.28e-31,3.84e-27
140,PMC8795627,Single-Cell Transcriptome Profiling Unravels Distinct Peripheral Blood Immune Cell Signatures of RRMS and MOG Antibody-Associated Disease,Table_5.xlsx,Sheet1-Table_S5_Marker_genes_of_T_cell_subsets_identified_by_scRNA-seq,1474,171,2.49,8.91e-31,4.10e-27
141,PMC10514267,Dynamic single-cell mapping unveils Epstein‒Barr virus-imprinted T-cell exhaustion and on-treatment response,41392_2023_1622_MOESM2_ESM.xlsx,Table_S5-Unnamed_6,896,127,3.05,1.00e-30,4.58e-27
142,PMC9063233,Single-cell transcriptomic and chromatin accessibility analyses of dairy cattle peripheral blood mononuclear cells and their responses to lipopolysaccharide,12864_2022_8562_MOESM2_ESM.xlsx,Table_S2-Unnamed_1,1712,187,2.35,1.78e-30,8.10e-27
143,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-nearest_TSS,1876,198,2.27,1.95e-30,8.81e-27
144,PMC7612139,Autocrine Vitamin D-signaling switches off pro-inflammatory programs of Th1 cells,EMS137571-supplement-Table_S4.xlsx,Table_S4B-Unnamed_3,1787,192,2.31,1.99e-30,8.93e-27
145,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S57-Table_S57,2060,210,2.19,2.25e-30,1.00e-26
146,PMC6899450,TCR and Inflammatory Signals Tune Human MAIT Cells to Exert Specific Tissue Repair and Effector Functions,mmc3.xlsx,1594_genes-Unnamed_0,1376,163,2.55,2.72e-30,1.20e-26
147,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc16.xlsx,IL15_Epi__-_NA-SYMBOL,2080,211,2.18,3.08e-30,1.35e-26
148,PMC7505844,Single-cell sequencing reveals clonal expansions of pro-inflammatory synovial CD8 T cells expressing tissue-homing receptors in psoriatic arthritis,41467_2020_18513_MOESM5_ESM.xlsx,d_1607_SS2_5_10x_PB_SF_T_cells-gene,2444,234,2.06,3.54e-30,1.54e-26
149,PMC10266353,HIV-1 activates oxidative phosphorylation in infected CD4 T cells in a human tonsil explant model,Table_7.csv,Unnamed_0,2396,231,2.07,3.55e-30,1.54e-26
150,PMC8673586,Immunosuppression and outcomes in adult patients with de novo acute myeloid leukemia with normal karyotypes,pnas.2116427118.sd08.xlsx,Sheet1-Cluster_4,1663,183,2.37,3.61e-30,1.55e-26
151,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S42-Table_S42,1635,181,2.38,3.89e-30,1.66e-26
152,PMC8800370,CD19-CAR T cells undergo exhaustion DNA methylation programming in patients with acute lymphoblastic leukemia,NIHMS1769771-supplement-Supplemental_Table_1.xlsx,all_methylated_Kmeans-Unnamed_19,1204,150,2.68,4.02e-30,1.71e-26
153,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s016.xlsx,7j_Tiger-Unnamed_1,2335,227,2.09,4.20e-30,1.77e-26
154,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc16.xlsx,IL15_Epi__-_NA-ENSEMBL,2087,211,2.17,4.92e-30,2.06e-26
155,PMC9849137,Uncovering the mode of action of engineered T cells in patient cancer organoids,41587_2022_1397_MOESM8_ESM.xlsx,DEG_Azizi-gene,1225,151,2.65,8.04e-30,3.35e-26
156,PMC8771561,Single-cell RNA landscape of the osteoimmunology microenvironment in periodontitis,thnov12p1074s3.xlsx,Supplementary_Table_2_8-Supplementary_Table_2_8_All_marker_genes_of_cell_types_shown_in_Fig_6C,782,116,3.19,8.10e-30,3.35e-26
157,PMC9205630,Single-Cell RNA and ATAC Sequencing Reveal Hemodialysis-Related Immune Dysregulation of Circulating Immune Cell Subpopulations,Table_4.xlsx,CD8_TCM_diff-gene_name,1148,145,2.71,1.04e-29,4.29e-26
158,PMC2885365,Analysis of microRNA transcriptome by deep sequencing of small RNA libraries of peripheral blood,1471-2164-11-288-S10.XLS,Downregulated_HL60-Gene_Symbol,1007,134,2.86,1.22e-29,4.99e-26
159,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S35-Table_S35,1553,174,2.41,1.67e-29,6.76e-26
160,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM7_ESM.xlsx,Sheet1-Gene,1426,165,2.49,1.73e-29,6.95e-26
161,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM7_ESM.xlsx,Sheet1-Gene,1426,165,2.49,1.73e-29,6.95e-26
162,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_40-Natural_Killer_T,420,82,4.20,2.40e-29,9.55e-26
163,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD4_T-Unnamed_0,1321,157,2.55,2.87e-29,1.14e-25
164,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s001.xlsx,9h_Tiger-Unnamed_1,1967,201,2.20,4.67e-29,1.84e-25
165,PMC9209506,Single-cell RNA sequencing of subcutaneous adipose tissues identifies therapeutic targets for cancer-associated lymphedema,41421_2022_402_MOESM11_ESM.xlsx,Step2_regulonTargetsInfo-Unnamed_1,1272,153,2.59,4.70e-29,1.84e-25
166,PMC4667439,Functional classification of memory CD8+ T cells by CX3CR1 expression,ncomms9306-s2.xlsx,_vs_---Symbol,1773,188,2.28,5.34e-29,2.08e-25
167,PMC2885365,Analysis of microRNA transcriptome by deep sequencing of small RNA libraries of peripheral blood,1471-2164-11-288-S10.XLS,Downregulated_K562-Gene_Symbol,1371,160,2.51,5.87e-29,2.27e-25
168,PMC6837541,SCMarker: Ab initio marker selection for single cell transcriptome profiling,pcbi.1007445.s002.xlsx,Lung_cancer-Top_Variable,1702,183,2.31,6.63e-29,2.55e-25
169,PMC8691692,Dissecting the Landscape of Activated CMV-Stimulated CD4+ T Cells in Humans by Linking Single-Cell RNA-Seq With T-Cell Receptor Sequencing,Table_4.xlsx,cmv_5clusters_findallmarkers_RN-gene,1013,133,2.82,7.97e-29,3.05e-25
170,PMC4636073,A multi-omic analysis of human naïve CD4+ T cells,12918_2015_225_MOESM21_ESM.xlsx,S_T_10-TCGA_Enriched_Sites-Unnamed_5,2480,233,2.02,8.27e-29,3.14e-25
171,PMC7870932,Biallelic loss of BCMA as a resistance mechanism to CAR T cell therapy in a patient with multiple myeloma,41467_2021_21177_MOESM3_ESM.xlsx,Baseline_vs_2w_After_first_Inf-Symbol,2320,223,2.07,8.67e-29,3.28e-25
172,PMC10151360,Transcriptomic analysis of B cells suggests that CD70 and LY9 may be novel features in patients with systemic lupus erythematosus,mmc8.xlsx,DEGs_of_HC_PBMC-gene,2481,233,2.02,8.78e-29,3.30e-25
173,PMC3185410,Next-generation insights into regulatory T cells: expression profiling and FoxP3 occupancy in Human,supp_gkr444_Table_S1_Activation_specific_genesets.xlsx,TREG_act_vs_rest-Symbol,1962,200,2.19,9.36e-29,3.49e-25
174,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S4-Unnamed_4,1841,192,2.24,9.53e-29,3.54e-25
175,PMC10551666,Dual Immune Checkpoint Blockade Induces Analogous Alterations in the Dysfunctional CD8+ T-cell and Activated Treg Compartment,cd-22-0851_supp9.xlsx,Table_S9-Unnamed_5,1477,167,2.43,1.09e-28,4.00e-25
176,PMC9633226,A CD8+ T cell-associated immune gene panel for prediction of the prognosis and immunotherapeutic effect of melanoma,Table_1.xlsx,Sheet1-Table_S1_Differential_genes_in_CD8_T_cells_from_TISCH_SKCM_GSE120575,664,104,3.37,1.10e-28,4.04e-25
177,PMC1959522,Genome wide transcriptional analysis of resting and IL2 activated human natural killer cells: gene expression signatures indicative of novel molecular signaling pathways,1471-2164-8-230-S3.xls,Sheet2-Symbol,642,102,3.41,1.20e-28,4.37e-25
178,PMC8155708,A Cancer Cell Cluster Marked by LincRNA MEG3 Leads Pancreatic Ductal Adenocarcinoma Metastasis,Table_1.xlsx,Cluster_2-Genes,2442,230,2.02,1.55e-28,5.63e-25
179,PMC9279502,Integration of tumor extrinsic and intrinsic features associates with immunotherapy response in non-small cell lung cancer,41467_2022_31769_MOESM6_ESM.xlsx,Fig_S9B-names,1791,188,2.26,1.92e-28,6.92e-25
180,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM5_ESM.xlsx,Super_enhancers_in_T-ALL3-OVERLAP_GENES,366,75,4.40,2.66e-28,9.55e-25
181,PMC7782707,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse,41467_2020_20358_MOESM9_ESM.xlsx,EP-downregulated-gene,1841,191,2.23,2.71e-28,9.68e-25
182,PMC7484178,Therapy-Induced Evolution of Human Lung Cancer Revealed by Single-Cell RNA Sequencing,mmc4.xlsx,6_T-cell_Clusters-gene,1964,199,2.18,2.98e-28,1.06e-24
183,PMC7321885,Intratumoral CD4+ T Cells Mediate Anti-tumor Cytotoxicity in Human Bladder Cancer,mmc2.xlsx,CD8NAIVE-names,976,129,2.84,3.25e-28,1.15e-24
184,PMC8546983,Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri/96 PPRV Vaccination,msystems.00820,20-sd001.xls-CD14_CH-Genes,2332,222,2.05,4.78e-28,1.68e-24
185,PMC9681209,Global hypo-methylation in a proportion of glioblastoma enriched for an astrocytic signature is associated with increased invasion and altered immune landscape,elife-77335-supp3.xlsx,NK_FGFBP2-gene,1341,156,2.50,4.89e-28,1.71e-24
186,PMC9001660,Single-cell characterization of leukemic and non-leukemic immune repertoires in CD8+ T-cell large granular lymphocytic leukemia,41467_2022_29173_MOESM5_ESM.xlsx,Fig_2b_cluster_DEGs-gene,1246,149,2.57,5.53e-28,1.91e-24
187,PMC9007392,Non-linear archetypal analysis of single-cell RNA-seq data by deep autoencoders,pcbi.1010025.s048.xlsx,Sheet1-gene,190,54,6.11,5.53e-28,1.91e-24
188,PMC7704697,A molecular cell atlas of the human lung from single cell RNA sequencing,NIHMS1624031-supplement-1624031_Supp_Tab4.xlsx,Cluster_37-CD8_Naive_T,279,65,5.01,5.56e-28,1.91e-24
189,PMC8093261,Single-cell profiling reveals the trajectories of natural killer cell differentiation in bone marrow and a stress signature induced by acute myeloid leukemia,41423_2020_574_MOESM9_ESM.xlsx,Table_1D-Unnamed_2,254,62,5.25,6.26e-28,2.14e-24
190,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__NK_TEMRA-CD8_NK-like_TEMRA_cells,2162,211,2.10,6.35e-28,2.16e-24
191,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s003.xlsx,2k_tiger-Unnamed_1,1855,191,2.21,7.10e-28,2.40e-24
192,PMC8443960,Single-cell immune profiling reveals distinct immune response in asymptomatic COVID-19 patients,41392_2021_753_MOESM3_ESM.xlsx,cluster1-Unnamed_1,1195,145,2.61,7.37e-28,2.48e-24
193,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_3,1994,200,2.16,7.85e-28,2.63e-24
194,PMC4667439,Functional classification of memory CD8+ T cells by CX3CR1 expression,ncomms9306-s2.xlsx,_vs_--Symbol,1591,173,2.34,9.03e-28,3.01e-24
195,PMC9065417,Accurate Machine Learning Model to Diagnose Chronic Autoimmune Diseases Utilizing Information From B Cells and Monocytes,Table_1.xlsx,T_cells_DEG-Table_S1_DEG_of_PBMC_subpopulation,802,114,3.06,1.24e-27,4.11e-24
196,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Hyper_nk-gene,1189,144,2.60,1.42e-27,4.67e-24
197,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,sc2marker_nk-gene,1189,144,2.60,1.42e-27,4.67e-24
198,PMC8135257,Fab-dimerized glycan-reactive antibodies are a structural category of natural antibodies,mmc3.xlsx,GeneList-Data_S5_Gene_list_from_transcriptome_analysis_Related_to_Figure_2,1988,199,2.15,1.45e-27,4.74e-24
199,PMC9520965,Single-cell analysis of immune cell transcriptome during HIV-1 infection and therapy,12865_2022_523_MOESM5_ESM.xlsx,Positive_markers_In_All_Cluster-gene,2272,217,2.05,1.60e-27,5.18e-24
200,PMC4920892,T-bet Activates Th1 Genes through Mediator and the Super Elongation Complex,mmc3.xlsx,Table_S2_Human_super-enhancers-Closest_Gene_TSS,284,65,4.92,1.66e-27,5.35e-24
201,PMC6899450,TCR and Inflammatory Signals Tune Human MAIT Cells to Exert Specific Tissue Repair and Effector Functions,mmc2.xlsx,Sheet_1-Gene_Name_1,955,126,2.84,1.81e-27,5.83e-24
202,PMC7212672,Sampling time-dependent artifacts in single-cell genomics studies,13059_2020_2032_MOESM6_ESM.xlsx,Cytotoxic-Differentially_expressed_genes_in_cultured_cytotoxic_CD8_T-cells_and_NK_cells_activated_with_anti-CD3_antibody,1915,194,2.18,1.87e-27,5.97e-24
203,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM8_ESM.xlsx,Sheet1-Gene,1400,159,2.44,1.92e-27,6.09e-24
204,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM8_ESM.xlsx,Sheet1-Gene,1400,159,2.44,1.92e-27,6.09e-24
205,PMC10165782,Identification of potential resistance mechanisms and therapeutic targets for the relapse of BCMA CAR-T therapy in relapsed/refractory multiple myeloma through single-cell sequencing,40164_2023_402_MOESM7_ESM.csv,Unnamed_0,1486,165,2.39,2.01e-27,6.35e-24
206,PMC9293955,Immunodeficiency syndromes differentially impact the functional profile of SARS-CoV-2-specific T cells elicited by mRNA vaccination,mmc3.xlsx,Table_S5_CD8_clusters-gene,2122,207,2.10,2.66e-27,8.35e-24
