,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
122,PMC7049906,Tissue alarmins and adaptive cytokine induce dynamic and distinct transcriptional responses in tissue-resident intraepithelial cytotoxic T lymphocytes,mmc16.xlsx,IL15_Epi__-_NA-ENSEMBL,2087,242,2.03,7.38e-30,3.90e-26
123,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S8-Unnamed_1,1936,230,2.08,9.76e-30,5.11e-26
124,PMC3185410,Next-generation insights into regulatory T cells: expression profiling and FoxP3 occupancy in Human,supp_gkr444_Table_S1_Activation_specific_genesets.xlsx,TREG_act_vs_rest-Symbol,1962,232,2.07,1.01e-29,5.23e-26
125,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__TEM1-CD8_effector_memory_T_cells_1,1975,233,2.07,1.02e-29,5.25e-26
126,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S53-Table_S53,2252,254,1.97,1.25e-29,6.37e-26
127,PMC9013654,Immune features of COVID-19 convalescent individuals revealed by a single-cell RNA sequencing,mmc5.xlsx,46-gene,1663,208,2.19,1.25e-29,6.37e-26
128,PMC10551666,Dual Immune Checkpoint Blockade Induces Analogous Alterations in the Dysfunctional CD8+ T-cell and Activated Treg Compartment,cd-22-0851_supp8.xlsx,Table_S8-Unnamed_5,2121,244,2.01,1.31e-29,6.62e-26
129,PMC10514315,Signal-noise metrics for RNA binding protein identification reveal broad spectrum protein-RNA interaction frequencies and dynamics,41467_2023_41284_MOESM24_ESM.xlsx,OOPs_LFQ-OOPs_LFQ,2283,256,1.96,1.70e-29,8.51e-26
130,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__NK_Teff-CD8_NK-like_early_effector_T_cells,2179,248,1.99,1.95e-29,9.68e-26
131,PMC7646563,An atlas of immune cell exhaustion in HIV-infected individuals revealed by single-cell transcriptomics,TEMI_A_1826361_SM3404.xlsx,CD4_T-Unnamed_0,1321,179,2.37,2.08e-29,1.02e-25
132,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s007.xlsx,6j_Tiger-Unnamed_1,2155,246,2.00,2.30e-29,1.12e-25
133,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,MF_Effector-gene,718,123,3.00,3.34e-29,1.62e-25
134,PMC9288051,Super-enhancer profiling identifies novel critical and targetable cancer survival gene LYL1 in pediatric acute myeloid leukemia,13046_2022_2428_MOESM4_ESM.xlsx,Super_enhancers_in_AML10-CLOSEST_GENE,1398,185,2.32,3.81e-29,1.83e-25
135,PMC9678742,Expression and regulatory characteristics of peripheral blood immune cells in primary Sjögren’s syndrome patients using single-cell transcriptomic,mmc2.xlsx,T_cells_Differ_Marker-GeneID,1270,174,2.40,4.05e-29,1.93e-25
136,PMC5937035,Time-resolved transcriptome and proteome landscape of human regulatory T cell (Treg) differentiation reveals novel regulators of FOXP3,12915_2018_518_MOESM4_ESM.xlsx,Clusters-hgnc_symbol,2270,254,1.96,4.38e-29,2.08e-25
137,PMC5937035,Time-resolved transcriptome and proteome landscape of human regulatory T cell (Treg) differentiation reveals novel regulators of FOXP3,12915_2018_518_MOESM4_ESM.xlsx,Clusters-ensembl_id,2272,254,1.96,5.03e-29,2.37e-25
138,PMC7612139,Autocrine Vitamin D-signaling switches off pro-inflammatory programs of Th1 cells,EMS137571-supplement-Table_S4.xlsx,Table_S4C-Unnamed_3,2477,269,1.90,6.13e-29,2.86e-25
139,PMC9135966,Single Cell Transcriptome and Surface Epitope Analysis of Ankylosing Spondylitis Facilitates Disease Classification by Machine Learning,Table_5.xlsx,NK_SUBSETS_DEGs-gene,2210,249,1.97,6.84e-29,3.17e-25
140,PMC10151360,Transcriptomic analysis of B cells suggests that CD70 and LY9 may be novel features in patients with systemic lupus erythematosus,mmc8.xlsx,DEGs_of_HC_PBMC-gene,2481,269,1.90,7.97e-29,3.67e-25
141,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS5.xlsx,cluster_DGE-gene,2311,256,1.94,1.16e-28,5.32e-25
142,PMC9678742,Expression and regulatory characteristics of peripheral blood immune cells in primary Sjögren’s syndrome patients using single-cell transcriptomic,mmc2.xlsx,T_cells_Differ_Marker-GeneName,1282,174,2.38,1.26e-28,5.74e-25
143,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Mongolian_horse-PBMC-Gene,2490,269,1.89,1.43e-28,6.47e-25
144,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,Effector-gene,710,121,2.98,1.65e-28,7.38e-25
145,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S42-Table_S42,1635,203,2.17,2.00e-28,8.90e-25
146,PMC10055242,Clonal associations of lymphocyte subsets and functional states revealed by single cell antigen receptor profiling of T and B cells in rheumatoid arthritis synovium,media-3.xlsx,CD4_T_Cells-gene,1850,220,2.08,2.31e-28,1.02e-24
147,PMC8800483,Molecular mechanisms governing circulating immune cell heterogeneity across different species revealed by single‐cell sequencing,CTM2-12-e689-s001.xlsx,9g_Mouse-Unnamed_1,2295,254,1.94,2.42e-28,1.06e-24
148,PMC8987207,Monoallelic Heb/Tcf12 Deletion Reduces the Requirement for NOTCH1 Hyperactivation in T-Cell Acute Lymphoblastic Leukemia,DataSheet_1.xls,TF_targets_Fig_2A-E2A_Pre-Pro-B-Cells_ChIP-seq,1845,219,2.08,4.16e-28,1.81e-24
149,PMC8591366,Exposure to Tobacco Smoking Induces a subset of Activated Tumor-resident Tregs in Non-Small Cell Lung Cancer,mmc3.xlsx,Sheet1-Gene_Symbol,1607,200,2.18,4.17e-28,1.81e-24
150,PMC9396248,Intestinal single-cell atlas reveals novel lymphocytes in pigs with similarities to human cells,LSA-2022-01442_TableS8.xlsx,annot_DGE-gene,1675,205,2.14,6.81e-28,2.93e-24
151,PMC8409978,HIV infection drives interferon signaling within intestinal SARS-CoV-2 target cells,jciinsight-6-148920-s202.xlsx,Supplemental_Table_2A-Supplemental_Table_2,2380,259,1.91,7.83e-28,3.34e-24
152,PMC9162783,Identification of TCR repertoires in asymptomatic COVID-19 patients by single-cell T-cell receptor sequencing,mmc2.xlsx,1-gene,1165,162,2.43,9.58e-28,4.07e-24
153,PMC9001660,Single-cell characterization of leukemic and non-leukemic immune repertoires in CD8+ T-cell large granular lymphocytic leukemia,41467_2022_29173_MOESM5_ESM.xlsx,Fig_2b_cluster_DEGs-gene,1246,169,2.37,1.00e-27,4.23e-24
154,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__TN-CD8_naive_T_cells,1807,215,2.08,1.10e-27,4.62e-24
155,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,NKdim-Gene_symbol,2306,253,1.92,1.24e-27,5.18e-24
156,PMC7870932,Biallelic loss of BCMA as a resistance mechanism to CAR T cell therapy in a patient with multiple myeloma,41467_2021_21177_MOESM3_ESM.xlsx,Baseline_vs_2w_After_first_Inf-Symbol,2320,254,1.92,1.29e-27,5.33e-24
157,PMC10565639,Single‐cell profiling of muscle‐infiltrating T cells in idiopathic inflammatory myopathies,EMMM-15-e17240-s003.xlsx,Data_Set_EV2-Data_Set_EV2_Differentially_expressed_genes_per_cluster_in_muscle_T_cells_from_patients_with_idiopathic_inflammatory_myopathies,2378,257,1.90,1.52e-27,6.23e-24
158,PMC9729230,Identification of human progenitors of exhausted CD8+ T cells associated with elevated IFN-γ response in early phase of viral infection,41467_2022_35281_MOESM7_ESM.xlsx,MCRL-GPR_PAGA_Clusters_DGE-gene,1335,176,2.31,1.91e-27,7.80e-24
159,PMC9523374,Proteomic and phosphoproteomic landscapes of acute myeloid leukemia,bloodBLD2022016033-suppl7.xlsx,TurboID_Raw_Spectral_Counts-Protein,2179,243,1.95,1.96e-27,7.80e-24
160,PMC9523374,Proteomic and phosphoproteomic landscapes of acute myeloid leukemia,10.1182,2022016033_bloodbld2022016033-suppl7.xlsx-Normalized_Counts_per_10k-Protein,2179,243,1.95,1.96e-27,7.80e-24
161,PMC9523374,Proteomic and phosphoproteomic landscapes of acute myeloid leukemia,10.1182,2022016033_bloodbld2022016033-suppl7.xlsx-TurboID_Raw_Spectral_Counts-Protein,2179,243,1.95,1.96e-27,7.80e-24
162,PMC9523374,Proteomic and phosphoproteomic landscapes of acute myeloid leukemia,bloodBLD2022016033-suppl7.xlsx,Normalized_Counts_per_10k-Protein,2179,243,1.95,1.96e-27,7.80e-24
163,PMC7744012,Cell-Type-Specific Immune Dysregulation in Severely Ill COVID-19 Patients,mmc7.xlsx,Table_6_1_Total_CD4_T_cells_DEG-Unnamed_5,1173,162,2.42,2.08e-27,8.25e-24
164,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S50-Table_S50,1578,196,2.17,2.18e-27,8.60e-24
165,PMC3419980,Depletion of RUNX1/ETO in t(8;21) AML cells leads to genome-wide changes in chromatin structure and transcription factor binding,leu201249x3.xls,genes_list_all-All_genes_in_patients_A_B,1972,227,2.02,2.46e-27,9.57e-24
166,PMC9763233,Single-cell RNA sequencing reveals intrahepatic and peripheral immune characteristics related to disease phases in HBV-infected patients,gutjnl-2021-325915supp004.xlsx,B-gene,2209,245,1.94,2.46e-27,9.57e-24
167,PMC3185410,Next-generation insights into regulatory T cells: expression profiling and FoxP3 occupancy in Human,supp_gkr444_Table_S1_Activation_specific_genesets.xlsx,CD4_Th_act_vs_rest-Symbol,1705,206,2.12,2.70e-27,1.04e-23
168,PMC4065264,MicroRNA Regulation of Bovine Monocyte Inflammatory and Metabolic Networks in an In Vivo Infection Model,supp_g3.113.009936_TableS5.xls,Up-regulated_genes_MIM-Gene_ID,1770,211,2.09,3.14e-27,1.21e-23
169,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD4_Naive-Gene_symbol,1584,196,2.17,3.55e-27,1.36e-23
170,PMC10266353,HIV-1 activates oxidative phosphorylation in infected CD4 T cells in a human tonsil explant model,Table_4.csv,Unnamed_0,1523,191,2.20,3.68e-27,1.40e-23
171,PMC10259667,Single‐cell atlas reveals a distinct immune profile fostered by T cell‐B cell crosstalk in triple negative breast cancer,CAC2-43-661-s001.xlsx,S12-Supplementary_Table_S12_Differentially_expressed_genes_among_Pre-branch_Path_I_and_Path_II,1180,162,2.40,4.08e-27,1.54e-23
172,PMC8800370,CD19-CAR T cells undergo exhaustion DNA methylation programming in patients with acute lymphoblastic leukemia,NIHMS1769771-supplement-Supplemental_Table_1.xlsx,all_methylated_Kmeans-Unnamed_19,1204,164,2.38,4.47e-27,1.68e-23
173,PMC8363470,A monocyte/dendritic cell molecular signature of SARS-CoV-2-related multisystem inflammatory syndrome in children with severe myocarditis,mmc3.xlsx,FigS5D_-_MIS-C_MYO_vs_MIS-C-T_cells,759,123,2.84,6.64e-27,2.48e-23
174,PMC5472579,TGF-beta/atRA-induced Tregs express a selected set of microRNAs involved in the repression of transcripts related to Th17 differentiation,41598_2017_3456_MOESM2_ESM.xls,default-Gene_Symbol,2039,231,1.98,7.01e-27,2.60e-23
175,PMC7857060,COVID-19 immune features revealed by a large-scale single-cell transcriptome atlas,mmc5.xlsx,NKV_vs_V--Unnamed_16,2040,231,1.98,7.52e-27,2.77e-23
176,PMC3426530,Ago HITS-CLIP Expands Understanding of Kaposi's Sarcoma-associated Herpesvirus miRNA Function in Primary Effusion Lymphomas,ppat.1002884.s014.xlsx,A_BCBL-1_2of3-Supplementary_Table_S3A,2307,251,1.90,7.85e-27,2.88e-23
177,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,CD8T-Gene_symbol,1770,210,2.08,8.20e-27,2.99e-23
178,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S52-Table_S52,2394,257,1.88,1.12e-26,4.07e-23
179,PMC10293012,Phenotypic diversity of T cells in human primary and metastatic brain tumors revealed by multiomic interrogation,43018_2023_566_MOESM2_ESM.xlsx,1B-Supplementary_Table_1B_CD8_cluster-specific_genes_related_to_Fig_1,1415,181,2.24,1.13e-26,4.07e-23
180,PMC7831653,Neurological Manifestations of COVID-19 Feature T Cell Exhaustion and Dedifferentiated Monocytes in Cerebrospinal Fluid,mmc3.xlsx,DE_mono2_vs_mono1_and_mono3-gene,2422,259,1.87,1.18e-26,4.22e-23
181,PMC9950534,Single-cell RNA sequencing identifies a population of human liver-type ILC1s,NIHMS1870503-supplement-2.xlsx,DEGs_cell_type_batch_1-Unnamed_0,2167,240,1.94,1.30e-26,4.62e-23
182,PMC8987207,Monoallelic Heb/Tcf12 Deletion Reduces the Requirement for NOTCH1 Hyperactivation in T-Cell Acute Lymphoblastic Leukemia,DataSheet_1.xls,TF_targets_Fig_2A-HEB_CCRFCEM_ChIP-seq,2451,261,1.86,1.30e-26,4.62e-23
183,PMC9399107,scRNA-seq of gastric tumor shows complex intercellular interaction with an alternative T cell exhaustion trajectory,41467_2022_32627_MOESM6_ESM.xlsx,NK_NKT_and_γδT_subsets-gene_name_αβ_T,483,94,3.41,1.43e-26,5.05e-23
184,PMC9722937,Single-cell sequencing shows cellular heterogeneity of cutaneous lesions in lupus erythematosus,41467_2022_35209_MOESM12_ESM.xlsx,dermis-Unnamed_7,1013,146,2.52,1.61e-26,5.64e-23
185,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM5_ESM.xlsx,LNC_vs_EC_gain_enhancer-SYMBOL,1704,204,2.10,1.74e-26,6.07e-23
186,PMC8097059,Proteomics of resistance to Notch1 inhibition in acute lymphoblastic leukemia reveals targetable kinase signatures,41467_2021_22787_MOESM7_ESM.xlsx,PDTALL19_Phosphoproteome-PG_Genes,2456,261,1.86,1.78e-26,6.19e-23
187,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S48-Table_S48,1667,201,2.11,1.84e-26,6.35e-23
188,PMC8595268,Identification of Key Immune-Related Genes in the Progression of Septic Shock,Data_Sheet_2.xlsx,Figure_10-gene,1911,220,2.02,2.09e-26,7.18e-23
189,PMC9204588,CCL5-Secreting Virtual Memory CD8+ T Cells Inversely Associate With Viral Reservoir Size in HIV‐1−Infected Individuals on Antiretroviral Therapy,DataSheet_1.csv,gene,1339,174,2.27,2.22e-26,7.60e-23
190,PMC9800604,Dissecting CD8+ T cell pathology of severe SARS-CoV-2 infection by single-cell immunoprofiling,Table_2.xlsx,DEGs_CD8__NK_TEMRA-CD8_NK-like_TEMRA_cells,2162,239,1.94,2.27e-26,7.72e-23
191,PMC7854640,Tumour heterogeneity and intercellular networks of nasopharyngeal carcinoma at single cell resolution,41467_2021_21043_MOESM8_ESM.xlsx,Supplementary_Data_5-Unnamed_1,2460,261,1.86,2.29e-26,7.74e-23
192,PMC9520965,Single-cell analysis of immune cell transcriptome during HIV-1 infection and therapy,12865_2022_523_MOESM5_ESM.xlsx,Positive_markers_In_All_Cluster-gene,2272,247,1.90,2.71e-26,9.11e-23
193,PMC9562361,Single cell analysis of cribriform prostate cancer reveals cell intrinsic and tumor microenvironmental pathways of aggressive disease,41467_2022_33780_MOESM3_ESM.xlsx,Table_S37-Table_S37,1450,183,2.21,2.81e-26,9.40e-23
194,PMC8771561,Single-cell RNA landscape of the osteoimmunology microenvironment in periodontitis,thnov12p1074s3.xlsx,Supplementary_Table_2_8-Supplementary_Table_2_8_All_marker_genes_of_cell_types_shown_in_Fig_6C,782,124,2.78,3.09e-26,1.03e-22
195,PMC8739441,Intratumor expanded T cell clones can be non-sentinel lymph node derived in breast cancer revealed by single-cell immune profiling,jitc-2021-003325supp009.xlsx,Table_S4-Table_S4_Differentially_expressed_genes_between_T_cell_clusters,1238,165,2.33,3.55e-26,1.18e-22
196,PMC10293012,Phenotypic diversity of T cells in human primary and metastatic brain tumors revealed by multiomic interrogation,43018_2023_566_MOESM2_ESM.xlsx,1B-Unnamed_7,1406,179,2.23,4.07e-26,1.34e-22
197,PMC8789099,Single-cell immune profiling reveals functional diversity of T cells in tuberculous pleural effusion,JEM_20211777_TableS4.xlsx,subset_marker_list-Gene,1615,196,2.12,4.17e-26,1.37e-22
198,PMC9853064,Single-cell transcriptomics reveals striking heterogeneity and functional organization of dendritic and monocytic cells in the bovine mesenteric lymph node,DataSheet_2.xlsx,c8-gene,1706,203,2.08,5.29e-26,1.73e-22
199,PMC9174272,"Single-cell RNA-sequencing of peripheral blood mononuclear cells reveals widespread, context-specific gene expression regulation upon pathogenic exposure",41467_2022_30893_MOESM8_ESM.xlsx,NK-Gene_symbol,1951,222,1.99,5.63e-26,1.83e-22
200,PMC4065264,MicroRNA Regulation of Bovine Monocyte Inflammatory and Metabolic Networks in an In Vivo Infection Model,supp_g3.113.009936_TableS5.xls,Up-regulated_genes_MIM-Ensemble_human_ID,1720,204,2.08,5.85e-26,1.89e-22
201,PMC10514084,Sézary syndrome originates from heavily mutated hematopoietic progenitors,BLOODA_ADV-2022-008562-mmc3.xlsx,Treg-gene,456,90,3.46,6.39e-26,2.05e-22
202,PMC10544016,Single-Cell Characterization of Pulmonary Nodules Implicates Suppression of Immunosurveillance across Early Stages of Lung Adenocarcinoma,can-23-0128_supplementary_table_s4_suppst4.xlsx,Sheet1-primerid,1888,217,2.01,6.49e-26,2.07e-22
203,PMC10545891,Unravelling the role of immune cells and FN1 in the recurrence and therapeutic process of skull base chordoma,CTM2-13-e1429-s002.xls,Table_S5-Unnamed_0,1940,220,2.00,6.51e-26,2.07e-22
204,PMC8364696,Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_7909_MOESM8_ESM.xlsx,Sheet1-Gene,1400,178,2.23,6.79e-26,2.14e-22
205,PMC8520209,Correction to: Expanding the potential genes of inborn errors of immunity through protein interactions,12864_2021_8013_MOESM8_ESM.xlsx,Sheet1-Gene,1400,178,2.23,6.79e-26,2.14e-22
206,PMC9755963,Single-Cell Analysis Reveals a CD4+ T-cell Cluster That Correlates with PD-1 Blockade Efficacy,can-22-0112_table_s2_s4_s5_s6_and_s7_suppst2-st77.xlsx,Table_S5-Supplementary_Table_5,1132,155,2.40,8.92e-26,2.80e-22
207,PMC8546983,Systems Biology behind Immunoprotection of Both Sheep and Goats after Sungri/96 PPRV Vaccination,msystems.00820,20-sd001.xls-CD8_OA-Genes,1576,192,2.13,9.73e-26,3.04e-22
208,PMC10545891,Unravelling the role of immune cells and FN1 in the recurrence and therapeutic process of skull base chordoma,CTM2-13-e1429-s002.xls,Table_S5-Unnamed_7,1895,217,2.00,1.07e-25,3.32e-22
