,Paper,Title,Supporting.Table,Column,Gene.Set.Size,Overlap,Odds,P.Value,Adj.P.Value
121,PMC5663519,"A molecular atlas of the developing ectoderm defines neural, neural crest, placode, and nonneural progenitor identity in vertebrates",pbio.2004045.s026.xlsx,Fig_10-Unnamed_20,680,82,3.32,3.61e-22,1.90e-18
122,PMC5663519,"A molecular atlas of the developing ectoderm defines neural, neural crest, placode, and nonneural progenitor identity in vertebrates",pbio.2004045.s024.xlsx,S9_Table-_Super-enh_melanoma-Unnamed_20,680,82,3.32,3.61e-22,1.90e-18
123,PMC7382244,A frameshift variant in specificity protein 1 triggers superactivation of Sp1-mediated transcription in familial bone marrow failure,pnas.2002857117.sd01.xlsx,Upregulated_1071-hgnc_symbol,1025,104,2.79,3.73e-22,1.95e-18
124,PMC4065264,MicroRNA Regulation of Bovine Monocyte Inflammatory and Metabolic Networks in an In Vivo Infection Model,supp_g3.113.009936_TableS5.xls,Up-regulated_genes_MIM-Ensemble_human_ID,1720,143,2.29,4.12e-22,2.14e-18
125,PMC8017719,Major alterations in the mononuclear phagocyte landscape associated with COVID-19 severity,pnas.2018587118.sd01.xlsx,MNP_severe_vs_healthy-Unnamed_0,1706,142,2.29,5.39e-22,2.78e-18
126,PMC9616830,Multi-level cellular and functional annotation of single-cell transcriptomes using scPipeline,42003_2022_4093_MOESM3_ESM.csv,Zhang2019_Monocyte,792,89,3.09,6.45e-22,3.30e-18
127,PMC7612139,Autocrine Vitamin D-signaling switches off pro-inflammatory programs of Th1 cells,EMS137571-supplement-Table_S4.xlsx,Table_S4B-Unnamed_3,1787,146,2.25,7.07e-22,3.59e-18
128,PMC8758144,Robust T cell activation requires an eIF3-driven burst in T cell receptor translation,elife-74272-supp5.xlsx,EIF3A_C_B_TR_100_repl_2-GeneName,1034,104,2.77,7.25e-22,3.65e-18
129,PMC5739635,Super enhancer associated RAI14 is a new potential biomarker in lung adenocarcinoma,oncotarget-08-105251-s003.xlsx,Sheet2-Supplementary_Figure_2_H3K27ac_enrichment_differences_in_4_cell_lines,1459,128,2.41,1.12e-21,5.55e-18
130,PMC5739635,Super enhancer associated RAI14 is a new potential biomarker in lung adenocarcinoma,oncotarget-08-105251-s003.xlsx,Sheet1-Gene_Name,1459,128,2.41,1.12e-21,5.55e-18
131,PMC5874256,Enhancer variants reveal a conserved transcription factor network governed by PU.1 during osteoclast differentiation,41413_2018_11_MOESM2_ESM.xlsx,Supplemental_Table_1-Unnamed_15,1076,106,2.71,1.35e-21,6.60e-18
132,PMC10559536,Mapping the epigenomic landscape of human monocytes following innate immune activation reveals context-specific mechanisms driving endotoxin tolerance,12864_2023_9663_MOESM3_ESM.xlsx,lps24vsUT-expressed_nGene,1610,136,2.33,1.37e-21,6.60e-18
133,PMC8273913,Integrated Analysis of Microarray and RNA-Seq Data for the Identification of Hub Genes and Networks Involved in the Pancreatic Cancer,Data_Sheet_3.xlsx,Modules_with_High_Positive_Cor-E-MTAB-3494,1896,151,2.19,1.37e-21,6.60e-18
134,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM4_ESM.xlsx,17-gene,550,72,3.60,1.39e-21,6.60e-18
135,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,sc2marker_Mono_DC-gene,1629,137,2.31,1.39e-21,6.60e-18
136,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Hyper_mono-gene,1629,137,2.31,1.39e-21,6.60e-18
137,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S7-Unnamed_1,2014,157,2.15,1.40e-21,6.60e-18
138,PMC6028447,Comparative transcriptomic analysis of hematopoietic system between human and mouse by Microwell-seq,41421_2018_38_MOESM2_ESM.xlsx,Human_HSPCs-Unnamed_5,1538,132,2.36,1.56e-21,7.29e-18
139,PMC8758144,Robust T cell activation requires an eIF3-driven burst in T cell receptor translation,elife-74272-supp5.xlsx,EIF3A_C_B_TR_100_repl_1-GeneName,1028,103,2.76,1.58e-21,7.32e-18
140,PMC6750256,Profiling allele specific gene expression in brains from individuals with autism spectrum disorder reveals preferential minor allele usage,NIHMS1534152-supplement-7.xlsx,Gene_list-microglia,1806,146,2.23,1.94e-21,8.96e-18
141,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc3.xlsx,Plasma_cells-Gene_ID,1272,117,2.53,2.08e-21,9.53e-18
142,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S5-Unnamed_2,1713,141,2.27,2.23e-21,1.01e-17
143,PMC8960779,Single-cell transcriptomic analysis suggests two molecularly distinct subtypes of intrahepatic cholangiocarcinoma,41467_2022_29164_MOESM9_ESM.xlsx,Sheet1-Supplementary_Data_6_Marker_genes_of_six_clusters_of_myeloid_cells,2371,174,2.02,2.75e-21,1.24e-17
144,PMC8323949,Single-cell analysis reveals the pan-cancer invasiveness-associated transition of adipose-derived stromal cells into COL11A1-expressing cancer-associated fibroblasts,pcbi.1009228.s009.xlsx,X4-Unnamed_0,826,90,3.00,3.05e-21,1.36e-17
145,PMC8323949,Single-cell analysis reveals the pan-cancer invasiveness-associated transition of adipose-derived stromal cells into COL11A1-expressing cancer-associated fibroblasts,pcbi.1009228.s009.xlsx,OV_ALL_3066-X4,826,90,3.00,3.05e-21,1.36e-17
146,PMC6303340,A miR-150/TET3 pathway regulates the generation of mouse and human non-classical monocyte subset,41467_2018_7801_MOESM5_ESM.xls,Cla_vs_nonCla_quadruplet_DEG_ts-Gene,2071,159,2.11,3.29e-21,1.45e-17
147,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-nearest_TSS,1876,149,2.19,3.62e-21,1.56e-17
148,PMC7854640,Tumour heterogeneity and intercellular networks of nasopharyngeal carcinoma at single cell resolution,41467_2021_21043_MOESM8_ESM.xlsx,Supplementary_Data_5-Unnamed_1,2460,178,1.99,3.65e-21,1.56e-17
149,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM5_ESM.xlsx,ROC_B-Unnamed_0,2275,169,2.04,3.69e-21,1.56e-17
150,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM5_ESM.xlsx,LR_B-Unnamed_0,2275,169,2.04,3.69e-21,1.56e-17
151,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM5_ESM.xlsx,MAST_B-Unnamed_0,2275,169,2.04,3.69e-21,1.56e-17
152,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM5_ESM.xlsx,T_B-Unnamed_0,2275,169,2.04,3.69e-21,1.56e-17
153,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM5_ESM.xlsx,Wilcox_B-Marker_detection_results_in_Human_Cell_Atlas_Human_-PBMC_data_set_for_all_evaluated_methods,2275,169,2.04,3.69e-21,1.56e-17
154,PMC9103331,Single-cell landscape of immunocytes in patients with extrahepatic cholangiocarcinoma,12967_2022_3424_MOESM4_ESM.xlsx,9-gene,830,90,2.98,4.23e-21,1.77e-17
155,PMC8419186,Peripheral blood transcriptome heterogeneity and prognostic potential in lung cancer revealed by RNA‐Seq,JCMM-25-8271-s002.xlsx,M1-key_module-Turquoise_module_genes,1286,117,2.50,5.08e-21,2.11e-17
156,PMC4065264,MicroRNA Regulation of Bovine Monocyte Inflammatory and Metabolic Networks in an In Vivo Infection Model,supp_g3.113.009936_TableS5.xls,Up-regulated_genes_MIM-Gene_ID,1770,143,2.22,6.09e-21,2.52e-17
157,PMC10162941,Epigenomic mapping identifies an enhancer repertoire that regulates cell identity in bladder cancer through distinct transcription factor networks,41388_2023_2662_MOESM12_ESM.xlsx,Table_S3-Unnamed_8,2495,179,1.97,6.80e-21,2.79e-17
158,PMC9299576,Polyadenylation ligation‐mediated sequencing (PALM‐Seq) characterizes cell‐free coding and non‐coding RNAs in human biofluids,CTM2-12-e987-s008.xlsx,Saliva-Saliva-mRNA-differentially_abundant_genes,1870,148,2.18,7.20e-21,2.94e-17
159,PMC10522983,ZEB2 and MEIS1 independently contribute to hematopoiesis via early hematopoietic enhancer activation,mmc3.xlsx,Cluster_1-Nearest_Gene_Name,1475,127,2.37,7.95e-21,3.19e-17
160,PMC7288737,BET inhibition prevents aberrant RUNX1 and ERG transcription in STAG2 mutant leukaemia cells,supplementary_data4_superenhancers_mjz114.xlsx,SE_genes_with_DE_RNA_ATAC-Unnamed_1,822,89,2.98,7.98e-21,3.19e-17
161,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Ttest_mono-Unnamed_0,1853,147,2.18,8.17e-21,3.19e-17
162,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,LR_mono-Unnamed_0,1853,147,2.18,8.17e-21,3.19e-17
163,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,MAST_mono-Unnamed_0,1853,147,2.18,8.17e-21,3.19e-17
164,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,Wilcox_mono-Unnamed_0,1853,147,2.18,8.17e-21,3.19e-17
165,PMC9281170,Detection of cell markers from single cell RNA-seq with sc2marker,12859_2022_4817_MOESM4_ESM.xlsx,ROC_mono-Unnamed_0,1853,147,2.18,8.17e-21,3.19e-17
166,PMC9169737,Cellular and transcriptional diversity over the course of human lactation,pnas.2121720119.sd02.xlsx,Neutrophils-Supplemental_Dataset_2,567,72,3.50,8.19e-21,3.19e-17
167,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_6_ddac043.xlsx,macrophage-inf-ensembl_id,1348,120,2.45,8.57e-21,3.31e-17
168,PMC10086491,Single-cell RNA-seq analysis reveals BHLHE40-driven pro-tumour neutrophils with hyperactivated glycolysis in pancreatic tumour microenvironment,gutjnl-2021-326070supp006.xlsx,ST_TAN_subcluster_marker-Unnamed_1,611,75,3.38,8.99e-21,3.46e-17
169,PMC8181206,Single‐cell analyses reveal suppressive tumor microenvironment of human colorectal cancer,CTM2-11-e422-s005.xlsx,Sheet1-Unnamed_7,2173,163,2.06,9.27e-21,3.54e-17
170,PMC8494216,A single-cell tumor immune atlas for precision oncology,supp_gr.273300.120_Supplemental_Table_S4.xlsx,TAMs_C1QC-Unnamed_6,824,89,2.97,9.39e-21,3.57e-17
171,PMC7678849,Proteomic profiling and genome-wide mapping of O-GlcNAc chromatin-associated proteins reveal an O-GlcNAc-regulated genotoxic stress response,41467_2020_19579_MOESM10_ESM.xlsx,Sheet1-Unnamed_13,2358,172,2.01,9.79e-21,3.70e-17
172,PMC7288737,BET inhibition prevents aberrant RUNX1 and ERG transcription in STAG2 mutant leukaemia cells,supplementary_data4_superenhancers_mjz114.xlsx,SE_genes_with_DE_RNA_ATAC-Superenhancer_and_associated_genes_altered_in_RNA_and_ATAC_seq_in_STAG2-null-A_cells,825,89,2.97,1.02e-20,3.82e-17
173,PMC9995364,Longitudinal single-cell profiling of chemotherapy response in acute myeloid leukemia,41467_2023_36969_MOESM6_ESM.xlsx,del7_cl2-gene,1424,124,2.40,1.06e-20,3.96e-17
174,PMC9262976,Inhibitory role of Annexin A1 in pathological bone resorption and therapeutic implications in periprosthetic osteolysis,41467_2022_31646_MOESM4_ESM.xlsx,RNA-seq_data_2-Unnamed_1,2422,175,1.99,1.07e-20,3.96e-17
175,PMC9262976,Inhibitory role of Annexin A1 in pathological bone resorption and therapeutic implications in periprosthetic osteolysis,41467_2022_31646_MOESM4_ESM.xlsx,RNA-seq_data_2-Unnamed_2,2423,175,1.99,1.11e-20,4.11e-17
176,PMC10011423,Placental cell type deconvolution reveals that cell proportions drive preeclampsia gene expression differences,42003_2023_4623_MOESM7_ESM.xlsx,Hofbauer_Cell-Gene,1193,111,2.56,1.13e-20,4.16e-17
177,PMC8298514,Oncogenic enhancers drive esophageal squamous cell carcinogenesis and metastasis,41467_2021_24813_MOESM14_ESM.xlsx,EC_vs_Nor-SYMBOL,811,88,2.99,1.18e-20,4.30e-17
178,PMC7176434,Linking indirect effects of cytomegalovirus in transplantation to modulation of monocyte innate immune function,aax9856_Table_S9.xlsx,up_-_CT00C-feature,1593,133,2.30,1.22e-20,4.43e-17
179,PMC7242907,β-Glucan Induces Protective Trained Immunity against Mycobacterium tuberculosis Infection: A Key Role for IL-1,mmc2.xlsx,induced_by_Mtb_in_RPMI_or_BG_me-Associated_Gene_Name,2080,158,2.09,1.33e-20,4.79e-17
180,PMC8181206,Single‐cell analyses reveal suppressive tumor microenvironment of human colorectal cancer,CTM2-11-e422-s005.xlsx,Sheet1-Table_S3_List_of_genes_that_are_differentially_expressed_in_imyeloid_cell_sub-clusters_related_to_Figure_4,2202,164,2.05,1.39e-20,4.99e-17
181,PMC9709479,Protective interaction of human phagocytic APC subsets with Cryptococcus neoformans induces genes associated with metabolism and antigen presentation,Table_5.xlsx,infected_subset_cluster_1-9-12-Unnamed_0,2043,156,2.10,1.53e-20,5.41e-17
182,PMC7242907,β-Glucan Induces Protective Trained Immunity against Mycobacterium tuberculosis Infection: A Key Role for IL-1,mmc2.xlsx,Kumar_genes-Associated_Gene_Name,2083,158,2.09,1.53e-20,5.41e-17
183,PMC7242907,β-Glucan Induces Protective Trained Immunity against Mycobacterium tuberculosis Infection: A Key Role for IL-1,mmc2.xlsx,induced_by_Mtb_in_RPMI_or_BG_me-id,2063,157,2.09,1.53e-20,5.41e-17
184,PMC8045971,Non-Genomic AhR-Signaling Modulates the Immune Response in Endotoxin-Activated Macrophages After Activation by the Environmental Stressor BaP,Table_3.xlsx,vs_DMSO_ctrl-Unnamed_4,2225,165,2.04,1.57e-20,5.52e-17
185,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-3.xls,1241_Naive_Activation_1_--DAP-linked_genes,929,95,2.81,1.82e-20,6.35e-17
186,PMC7455079,Patient ancestry significantly contributes to molecular heterogeneity of systemic lupus erythematosus,jciinsight-5-140380-s227.xlsx,Supp_Table_4-Unnamed_14,1416,123,2.39,1.94e-20,6.74e-17
187,PMC8556320,Identification of mutations that cooperate with defects in B cell transcription factors to initiate leukemia,NIHMS1739253-supplement-Supplemental_Table_4.xlsx,GCESS_Lists-Unnamed_3,914,94,2.83,2.01e-20,6.94e-17
188,PMC9618568,Defining cellular complexity in human autosomal dominant polycystic kidney disease by multimodal single cell analysis,41467_2022_34255_MOESM7_ESM.xlsx,ENDO-gene,2130,160,2.07,2.11e-20,7.21e-17
189,PMC5372383,ENL links histone acetylation to oncogenic gene expression in AML,NIHMS850328-supplement-supp_table1.xlsx,Table_S6_MV411_F-ENL_ChIP_peak-within_genebody,2130,160,2.07,2.11e-20,7.21e-17
190,PMC8236117,Diversity and intratumoral heterogeneity in human gallbladder cancer progression revealed by single‐cell RNA sequencing,CTM2-11-e462-s005.xlsx,Table_S6-Unnamed_7,1186,110,2.55,2.24e-20,7.60e-17
191,PMC8236117,Diversity and intratumoral heterogeneity in human gallbladder cancer progression revealed by single‐cell RNA sequencing,CTM2-11-e462-s005.xlsx,Table_S6-Table_S6_The_differentially_expressed_genes_between_the_myeloid_cell_subclusters,1204,111,2.54,2.31e-20,7.81e-17
192,PMC7959679,Epidemiological transcriptomic data supports BCG protection in viral diseases including COVID-19,mmc1.xlsx,Supplementary_Table_1-Unnamed_8,2013,154,2.11,2.46e-20,8.28e-17
193,PMC7982650,Leveraging Single-Cell RNA-seq Data to Uncover the Association Between Cell Type and Chronic Liver Diseases,Data_Sheet_2.xlsx,Table_S5-Unnamed_6,1701,138,2.23,2.50e-20,8.35e-17
194,PMC10186977,Multi-omics blood atlas reveals unique features of immune and platelet responses to SARS-CoV-2 Omicron breakthrough infection,mmc8.xlsx,Neutrophil-gene,1494,127,2.34,2.51e-20,8.35e-17
195,PMC9345398,"Screening of cell‐virus, cell‐cell, gene‐gene crosstalk among animal kingdom at single cell resolution",CTM2-12-e886-s007.xlsx,Mongolian_horse-PBMC-Gene,2490,177,1.96,3.34e-20,1.11e-16
196,PMC9491006,Regional gain and global loss of 5-hydroxymethylcytosine coexist in genitourinary cancers and regulate different oncogenic pathways,13148_2022_1333_MOESM12_ESM.xlsx,PC3-3D-UP-Supplemental_Table_4B_DEGs_of_up-regulated_in_3D-cultured_cells_of_PC3_P-value_0_05,2120,159,2.06,3.39e-20,1.12e-16
197,PMC5830930,KMT2D regulates p63 target enhancers to coordinate epithelial homeostasis,supp_gad.306241.117_Supplemental_306241_TableS5.xlsx,H3K27ac_R2_Genes-Gene,2001,153,2.10,3.60e-20,1.18e-16
198,PMC7910558,The HIF-1α antisense long non-coding RNA drives a positive feedback loop of HIF-1α mediated transactivation and glycolysis,41467_2021_21535_MOESM3_ESM.xlsx,Fig6m-Unnamed_15,1391,121,2.39,3.81e-20,1.24e-16
199,PMC10582193,Single-cell chromatin accessibility and transcriptomic characterization of Behcet’s disease,42003_2023_5420_MOESM11_ESM.xlsx,Supplementary_Data_8-Unnamed_6,1301,116,2.45,3.89e-20,1.26e-16
200,PMC10300554,Comprehensive epigenomic profiling reveals the extent of disease-specific chromatin states and informs target discovery in ankylosing spondylitis,mmc6.xlsx,CD14-Unnamed_7,1748,140,2.20,3.92e-20,1.27e-16
201,PMC9122264,Multimodal profiling of lung granulomas in macaques reveals cellular correlates of tuberculosis control,mmc5.xlsx,Mac_subcluster_6-Gene-ID,1558,130,2.30,3.94e-20,1.27e-16
202,PMC5918594,Effects of anti‐inflammatory drugs on the expression of tryptophan‐metabolism genes by human macrophages,JLB-103-681-s007.xlsx,Supplemental_Table_2-Unnamed_45,1691,137,2.23,4.04e-20,1.29e-16
203,PMC8135257,Fab-dimerized glycan-reactive antibodies are a structural category of natural antibodies,mmc3.xlsx,GeneList-Data_S5_Gene_list_from_transcriptome_analysis_Related_to_Figure_2,1988,152,2.10,5.01e-20,1.60e-16
204,PMC8410861,"Aging, inflammation and DNA damage in the somatic testicular niche with idiopathic germ cell aplasia",41467_2021_25544_MOESM4_ESM.xlsx,marker_genes_DONOR1_filtered-Marker_genes_iNOA_DONOR1_after_filtering_out_poor_quality_cells_as_generated_from_Seurat_FindAllMarkers_function,2251,165,2.02,5.12e-20,1.62e-16
205,PMC9307320,Choroidal endothelial and macrophage gene expression in atrophic and neovascular macular degeneration,si_table_6_ddac043.xlsx,macrophage-inf-gene,1360,119,2.41,5.22e-20,1.65e-16
206,PMC6633917,Small-molecule targeting of brachyury transcription factor addiction in chordoma,NIHMS1514494-supplement-Sup.xlsx,Supplementary_Table_7-Overlapping_genes,830,88,2.92,5.42e-20,1.70e-16
207,PMC10230780,Analysis of the microglia transcriptome across the human lifespan using single cell RNA sequencing,12974_2023_2809_MOESM5_ESM.xlsx,Table_S2-gene,2335,169,1.99,5.51e-20,1.72e-16
208,PMC10559315,Epstein-Barr virus evades restrictive host chromatin closure by subverting B cell activation and germinal center regulatory loci,NIHMS1928283-supplement-3.xls,1241_Hyperprolif_6-DAP-linked_genes,1398,121,2.38,5.73e-20,1.78e-16
209,PMC8626230,SARS-CoV-2 infection triggers profibrotic macrophage responses and lung fibrosis,mmc3.xlsx,3-Unnamed_3,1603,132,2.27,5.89e-20,1.82e-16
210,PMC5830930,KMT2D regulates p63 target enhancers to coordinate epithelial homeostasis,supp_gad.306241.117_Supplemental_306241_TableS5.xlsx,H3K4me1_R2_Genes-Gene,1994,152,2.10,6.68e-20,2.06e-16
