"","Gene","log2FC","P.value","adj.P.value","sgnlFC"
"1907","HNRNPLL",9.02307121643341,6.1658910825568e-05,0.000156135752688342,"+"
"1908","FMN1",8.65586859390442,6.18166886560968e-05,0.000156453243983381,"+"
"1909","FAP",8.65586045106221,6.23319790786918e-05,0.000157674765306969,"+"
"1910","DNAJC1",-8.94789174627975,6.43774212942799e-05,0.000162763647869151,"-"
"1911","CCK",8.65574536910265,6.49601447397554e-05,0.000164150988460638,"+"
"1912","ACTR3-AS1",8.65575987434913,6.53040583511171e-05,0.000164933733147251,"+"
"1913","LINC00970",8.655812001535,6.54105522408236e-05,0.00016511633913797,"+"
"1914","PIEZO1",8.655805872625,6.55238278940684e-05,0.000165315864629287,"+"
"1915","VENTXP1",8.65577236572711,6.57045068523743e-05,0.000165685150699799,"+"
"1916","MITF",8.65579082798595,6.61077621997739e-05,0.00016661502278847,"+"
"1917","TFRC",9.0230013704968,6.62113623194383e-05,0.000166789081189654,"+"
"1918","MIR802",8.65586483889093,6.64944937107567e-05,0.000167414968784799,"+"
"1919","LINC00410",8.65575376609099,6.71482018434809e-05,0.000168972728870333,"+"
"1920","MIR6499",8.65575897157868,6.90471684878867e-05,0.000173660821160419,"+"
"1921","COL9A3",8.65577795250534,7.03659641877793e-05,0.000176885601802596,"+"
"1922","NTRK2",8.65570655461066,7.18952887743894e-05,0.000180635977883208,"+"
"1923","RGS18",8.65569908034517,7.29450489239714e-05,0.000183178180579229,"+"
"1924","CCNG2",8.65575871290856,7.30628827265871e-05,0.000183283460096981,"+"
"1925","LINC00838",8.65569061000123,7.30446097481642e-05,0.000183283460096981,"+"
"1926","CDC14A",8.65571646925532,7.35782896977284e-05,0.000184480561241086,"+"
"1927","ZNF654",8.65517408737256,7.59338177658179e-05,0.000190287704198824,"+"
"1928","GNB4",8.65564641042648,7.76426008874249e-05,0.000194468941745526,"+"
"1929","PKIA",8.65564177828035,8.04085800277653e-05,0.000201292396554732,"+"
"1930","MIR378A",8.65559980335882,8.11747206047721e-05,0.000203105039274842,"+"
"1931","FCRL1",8.65561467938296,8.12442971883459e-05,0.000203173853507262,"+"
"1932","MICU1",8.65559384832856,8.1541542026118e-05,0.000203811649298201,"+"
"1933","ATP6V1E2",8.6555620665784,8.58736268354796e-05,0.00021452857940431,"+"
"1934","FXYD4",8.65550779782242,8.71930634168814e-05,0.000217712152657766,"+"
"1935","IL17RC",8.65538905512257,8.72619091786902e-05,0.000217771451898654,"+"
"1936","HP1BP3",8.65553190392881,8.81287661859149e-05,0.000219821183838731,"+"
"1937","ACTRT2",8.65548983716003,8.93184974416378e-05,0.000222673734716401,"+"
"1938","LOC100506388",8.65550687918387,9.02867710393215e-05,0.000224971525979816,"+"
"1939","LOC339862",8.65554334169627,9.14911356477239e-05,0.00022785492214691,"+"
"1940","MYBPH",8.65539631206083,9.96904069160032e-05,0.000248146894328546,"+"
"1941","ZC3H12D",8.6553184524434,0.000103041530769719,0.000256356286495091,"+"
"1942","KIF14",8.65521226256443,0.000115604133849449,0.000287462596477336,"+"
"1943","PSMA6",8.65504400658855,0.000126763897691269,0.000315050366418497,"+"
"1944","LYZ",8.65492402215184,0.000141735053143768,0.000352077454542827,"+"
"1945","ODF3B",8.65509485095622,0.000144415483683307,0.000358551347407039,"+"
"1946","CARHSP1",8.65525274828391,0.000151272771750553,0.000375383460834235,"+"
"1947","RARA-AS1",-6.24302194924091,0.00330033068105679,0.0081855659264629,"-"
